kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_parm_prov,koi_model_snr,koi_count,koi_tce_plnt_num,koi_tce_delivname,koi_trans_mod,koi_model_chisq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec
2576197,K00489.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,2.217038096,0,0.7540,1.85750,5.437E+02,0.023203,0.99404,LS+MCMC,3.23,0.0367,83.20,1697.0,1956.29,6.370000,q1_q17_dr25_koi,49.50,2,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6521.00,4.352,0.2100,1.2760,1.3340,,q1_q17_dr25_stellar,291.540990,37.816559
2576197,K00489.02,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,8.874603000,0,0.1897,2.88000,9.33E+01,0.008920,3.05288,MCMC,1.24,0.0923,89.38,1070.0,309.50,23.340000,q1_q16_koi,5.40,2,,,Mandel and Agol (2002 ApJ 580 171),,6517.00,4.349,0.2100,1.2780,1.3320,,stellar_q1_q16,291.540990,37.816559
2576224,K04465.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,CLEAR_APO---PARENT_IS_489.01,2.217010250,0,0.0662,2.14800,2.94E+01,0.005058,1.91750,MCMC,1.16,0.0410,89.38,2371.0,7467.21,7.930000,q1_q17_dr24_koi,11.70,1,1,q1_q17_dr24_tce,Mandel and Agol (2002 ApJ 580 171),,7524.00,4.067,0.3600,2.0920,1.8630,,stellar_q1_q16,291.546260,37.817749
2576692,K06282.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,87.878261910,0,0.5850,12.81380,3.3906E+05,0.618216,1.21057,LS+MCMC,110.85,0.3805,89.58,530.0,18.65,79.062000,q1_q17_dr25_koi,1974.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5784.00,3.985,-0.3200,1.6420,0.9510,,q1_q17_dr25_stellar,291.643010,37.814259
2576962,K04333.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,309.255810000,0,0.2875,10.72000,4.214E+02,0.018899,1.97511,MCMC,2.18,0.9158,89.95,287.0,1.61,215.300000,q1_q16_koi,9.90,1,,,Mandel and Agol (2002 ApJ 580 171),,6060.00,4.419,0.0000,1.0570,1.0670,,stellar_q1_q16,291.700500,37.843731
2577353,K07635.01,,CANDIDATE,Done,CANDIDATE,0.8720,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,60.458443000,0,0.4510,8.43000,1.752E+02,0.012311,0.63366,LS+MCMC,1.59,0.3025,89.48,511.0,16.14,49.700000,q1_q17_dr25_koi,9.70,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5865.00,4.297,0.0200,1.1810,1.0080,,q1_q17_dr25_stellar,291.780790,37.811508
2578017,K04629.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,0.592562969,0,1.2520,3.08690,1.5464E+03,0.295765,0.13537,LS+MCMC,25.97,0.0133,22.94,1967.0,3520.70,1.359000,q1_q17_dr25_koi,100.40,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5728.00,4.575,-0.3200,0.8040,0.8960,,q1_q17_dr25_stellar,291.914150,37.807819
2578811,K04948.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,PLANET_IN_STAR---CENT_RESOLVED_OFFSET---HALO_GHOST,6.209539100,0,0.3080,2.75200,4.79E+01,0.006044,2.21070,LS+MCMC,30.47,0.0637,88.93,4585.0,104479.02,16.520000,q1_q17_dr25_koi,8.30,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,3861.00,1.060,-0.2200,46.1690,0.8930,,q1_q17_dr25_stellar,292.083440,37.814678
2579043,K02064.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,6.312191710,0,0.0180,4.93770,4.037E+02,0.018482,0.46944,LS+MCMC,2.17,0.0695,89.90,1096.0,342.04,9.962000,q1_q17_dr25_koi,35.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6322.00,4.426,-0.1200,1.0750,1.1240,,q1_q17_dr25_stellar,292.135250,37.889622
2580872,K06283.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_NOFITS,15.926632768,0,0.6720,7.42888,2.7186E+05,0.578733,0.95814,LS+MCMC,57.95,0.1200,88.36,670.0,47.68,23.421100,q1_q17_dr25_koi,2278.90,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5496.00,4.471,0.0600,0.9170,0.9070,,q1_q17_dr25_stellar,292.528590,37.810020
2581191,K02203.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,1.990426420,0,0.0670,3.08300,1.338E+02,0.010627,0.59978,LS+MCMC,1.17,0.0317,89.23,1539.0,1327.48,5.008000,q1_q17_dr25_koi,25.30,2,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6198.00,4.464,-0.1600,1.0050,1.0720,,q1_q17_dr25_stellar,292.600250,37.832069
2581191,K02203.02,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,172.178768000,0,0.2431,1.19000,5.01E+02,0.020762,839.05347,MCMC,2.29,0.6210,89.95,349.0,3.51,1095.500000,q1_q16_koi,4.70,2,2,q1_q16_tce,Mandel and Agol (2002 ApJ 580 171),,6208.00,4.462,-0.1600,1.0090,1.0720,,stellar_q1_q16,292.600250,37.832069
2581316,K03681.01,Kepler-1514 b,CONFIRMED,Done,CANDIDATE,0.8600,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,217.831842930,0,0.0040,21.30600,9.1487E+03,0.087680,0.24445,LS+MCMC,11.17,0.7545,90.00,343.0,3.29,84.956000,q1_q17_dr25_koi,1244.40,2,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6259.00,4.385,0.1400,1.1670,1.2100,,q1_q17_dr25_stellar,292.627470,37.860142
2581316,K03681.02,Kepler-1514 c,CONFIRMED,Done,CANDIDATE,0.9940,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.514211620,0,0.8770,3.87700,8.54E+01,0.009808,0.19233,LS+MCMC,1.25,0.1000,85.16,943.0,187.06,10.400000,q1_q17_dr25_koi,21.60,2,2,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6259.00,4.385,0.1400,1.1670,1.2100,,q1_q17_dr25_stellar,292.627470,37.860142
2581554,K03835.01,Kepler-1521 b,CONFIRMED,Done,CANDIDATE,0.9950,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,47.148432400,0,0.6680,3.13470,1.1138E+03,0.032227,6.29958,LS+MCMC,2.58,0.2317,89.58,391.0,5.50,90.500000,q1_q17_dr25_koi,54.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4975.00,4.579,-0.1400,0.7340,0.7460,,q1_q17_dr25_stellar,292.690280,37.834980
2582800,K04949.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,615.160330000,0,0.1544,3.95800,2.671E+02,0.015149,84.51469,MCMC,4.48,1.7973,89.95,430.0,8.08,1191.000000,q1_q16_koi,5.40,1,1,q1_q16_tce,Mandel and Agol (2002 ApJ 580 171),,7937.00,3.882,0.0700,2.7110,2.0430,,stellar_q1_q16,292.952390,37.857128
2583777,K06284.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,0.958116585,0,1.2750,2.34960,2.3741E+03,0.329783,0.11023,LS+MCMC,49.16,0.0187,43.19,2271.0,6312.99,1.749000,q1_q17_dr25_koi,296.00,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6032.00,4.147,-0.3200,1.3650,0.9540,,q1_q17_dr25_stellar,293.167270,37.841389
2584163,K01031.01,Kepler-754 b,CONFIRMED,Done,CANDIDATE,0.8850,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,14.559855600,0,0.0260,5.62400,2.906E+02,0.015571,0.72319,LS+MCMC,1.64,0.1160,89.93,758.0,78.26,20.086000,q1_q17_dr25_koi,15.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5959.00,4.460,-0.1600,0.9660,0.9830,,q1_q17_dr25_stellar,293.254120,37.846191
2692377,K00299.01,Kepler-98 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.541676547,0,0.3620,1.91180,2.965E+02,0.015785,1.62021,LS+MCMC,1.88,0.0256,86.47,1592.0,1517.84,5.880000,q1_q17_dr25_koi,94.10,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5533.00,4.337,0.1800,1.0890,0.9400,,q1_q17_dr25_stellar,285.661650,37.964500
2693092,K06285.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,39.841522897,0,0.9020,8.79024,1.4368E+05,0.515495,0.89456,LS+MCMC,116.52,0.2543,88.77,765.0,80.93,42.183400,q1_q17_dr25_koi,4421.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6078.00,3.946,0.1000,2.0700,1.3800,,q1_q17_dr25_stellar,285.904850,37.928089
2693736,K01976.01,Kepler-1034 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.124017370,0,0.0290,3.30910,7.884E+02,0.024936,3.03686,LS+MCMC,2.37,0.0965,89.94,675.0,48.98,28.683000,q1_q17_dr25_koi,40.10,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5094.00,4.469,0.1600,0.8700,0.8130,,q1_q17_dr25_stellar,286.115360,37.966999
2694632,K04600.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_CROWDED,0.922255890,0,0.9920,4.22700,3.3E+01,0.007939,0.02514,LS+MCMC,1.29,0.0188,17.80,2206.0,5614.19,1.042000,q1_q17_dr25_koi,7.10,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5631.00,4.114,0.2400,1.4850,1.0460,,q1_q17_dr25_stellar,286.373380,37.919003
2695110,K00400.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_RESOLVED_OFFSET---HALO_GHOST,44.189389220,0,1.0300,6.81510,4.2935E+03,0.132398,0.12348,LS+MCMC,14.00,0.2395,87.47,537.0,19.73,23.360000,q1_q17_dr25_koi,102.00,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6061.00,4.438,-0.3600,0.9680,0.9390,,q1_q17_dr25_stellar,286.524200,37.985432
2696205,K07636.01,,CANDIDATE,Done,CANDIDATE,0.9870,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,0.702739679,0,0.7420,1.37900,6.51E+01,0.008044,0.83076,LS+MCMC,0.73,0.0145,74.58,1765.0,2292.96,2.790000,q1_q17_dr25_koi,9.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5269.00,4.508,-0.0400,0.8360,0.8190,,q1_q17_dr25_stellar,286.898410,37.937450
2696703,K03161.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_SATURATED,6.094066480,0,1.2350,2.08500,3.027E+03,0.299764,0.38497,LS+MCMC,54.54,0.0743,82.21,1417.0,953.63,9.110000,q1_q17_dr25_koi,19.00,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6785.00,4.162,0.1800,1.6660,1.4700,,q1_q17_dr25_stellar,287.057400,37.991367
2697169,K01027.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,14.712664080,,,4.21000,,,,none,,,,,,,q1_q16_koi,,1,,,,,,,,,,,,287.202150,37.948250
2697935,K03853.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_SATURATED,21.513523400,0,2.4410,77.98300,1.5838E+03,1.475099,0.00072,LS+MCMC,534.47,0.1650,20.29,1006.0,242.54,2.600000,q1_q17_dr25_koi,171.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5088.00,3.508,-0.1400,3.3180,1.2940,,q1_q17_dr25_stellar,287.467860,37.966640
2707097,K06095.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_ODDEVEN_DV---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_FEW_DIFFS,0.692807507,0,1.1960,1.49242,2.5338E+04,0.425253,1.09701,LS+MCMC,46.44,0.0154,66.75,2057.0,4211.90,3.031000,q1_q17_dr25_koi,260.90,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5780.00,4.438,0.0000,1.0000,1.0000,,Solar,290.045530,37.939384
2707916,K04950.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,0,1,q1_q17_dr25_sup_koi,EPHEM_MATCH,1.891247380,0,0.4520,4.69700,4.1E+02,0.018599,0.12803,LS+MCMC,1.20,0.0250,81.00,989.0,225.34,2.890000,q1_q17_dr25_koi,17.40,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4615.00,4.660,-0.7000,0.5890,0.5790,,q1_q17_dr25_stellar,290.237460,37.910721
2707985,K03253.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,1.891274380,0,0.5140,4.49100,3.23E+01,0.005380,0.12526,LS+MCMC,2.03,0.0378,79.69,3342.0,29488.85,2.872000,q1_q17_dr25_koi,24.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,7919.00,3.663,-0.2000,3.4600,2.0100,,q1_q17_dr25_stellar,290.253750,37.926910
2708156,K06286.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_ALT---CENT_SATURATED,1.891268461,0,0.1830,8.24958,6.4191E+05,0.785578,0.18860,LS+MCMC,399.93,0.0454,86.81,5047.0,153163.32,3.291520,q1_q17_dr25_koi,4211.80,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,11287.00,3.642,0.0700,4.6620,3.4710,,q1_q17_dr25_stellar,290.287110,37.936508
2708172,K06287.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_KIC_POS---HALO_GHOST---EPHEM_MATCH,1.891144410,0,1.0880,8.72400,4.99E+01,0.095967,0.00727,LS+MCMC,6.57,0.0256,11.79,932.0,177.97,1.112000,q1_q17_dr25_koi,16.70,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4267.00,4.637,-0.1400,0.6270,0.6220,,q1_q17_dr25_stellar,290.291750,37.981079
2708203,K04045.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,1.891258550,0,0.6770,5.41500,6.79E+01,0.008015,0.05255,LS+MCMC,0.81,0.0279,71.65,1671.0,1839.74,2.150000,q1_q17_dr25_koi,24.80,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6569.00,4.410,-1.5200,0.9270,0.8050,,q1_q17_dr25_stellar,290.299320,37.908932
2708221,K04352.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,1.891250100,0,1.2400,7.64800,7.31E+02,0.270995,0.01319,LS+MCMC,23.50,0.0274,23.83,1159.0,427.26,1.356000,q1_q17_dr25_koi,31.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4883.00,4.523,0.1200,0.7940,0.7670,,q1_q17_dr25_stellar,290.303710,37.924191
2708270,K04951.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,PLANET_IN_STAR---MOD_SEC_DV---HALO_GHOST---EPHEM_MATCH,1.891258830,0,0.0130,4.65600,2.745E+02,0.014508,0.17376,LS+MCMC,23.60,0.0286,89.76,4480.0,95092.90,3.203000,q1_q17_dr25_koi,15.30,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4449.00,2.031,-0.3400,14.8940,0.8700,,q1_q17_dr25_stellar,290.314270,37.948009
2708278,K04102.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,1.891241870,0,0.1980,4.41500,1.058E+02,0.009199,0.18915,LS+MCMC,0.93,0.0293,86.55,1312.0,698.90,3.295000,q1_q17_dr25_koi,20.80,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5285.00,4.474,0.4000,0.9270,0.9330,,q1_q17_dr25_stellar,290.315890,37.977779
2708286,K04071.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,0,1,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS---EPHEM_MATCH,1.891310050,0,1.0350,5.68700,1.556E+02,0.052345,0.00799,LS+MCMC,6.40,0.0281,25.57,1590.0,1507.16,1.147000,q1_q17_dr25_koi,18.70,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5706.00,4.255,-0.3200,1.1200,0.8240,,q1_q17_dr25_stellar,290.318270,37.910980
2708343,K04111.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,1.891318200,0,0.4390,4.37400,2.023E+02,0.013008,0.15658,LS+MCMC,0.90,0.0255,81.85,983.0,221.36,3.090000,q1_q17_dr25_koi,17.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4476.00,4.627,-0.3200,0.6330,0.6180,,q1_q17_dr25_stellar,290.333620,37.911171
2708420,K04003.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_CROWDED---HALO_GHOST---EPHEM_MATCH,1.891298810,0,0.6990,5.29400,8.2E+01,0.008836,0.05242,LS+MCMC,0.86,0.0293,71.02,1414.0,944.68,2.148000,q1_q17_dr25_koi,29.80,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5806.00,4.507,-0.1800,0.8930,0.9350,,q1_q17_dr25_stellar,290.351530,37.948570
2708445,K06288.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,PLANET_IN_STAR---CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,1.891177230,0,1.2070,6.98600,1.762E+02,0.219581,0.01066,LS+MCMC,164.49,0.0276,17.10,3536.0,36995.02,1.263000,q1_q17_dr25_koi,17.40,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5086.00,2.660,-1.1400,6.8600,0.7840,,q1_q17_dr25_stellar,290.356840,37.938759
2708614,K06289.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---CENT_FEW_DIFFS,52.884577000,0,1.2720,7.89200,1.1969E+04,0.408862,0.20238,LS+MCMC,48.13,0.2861,87.65,555.0,22.44,31.000000,q1_q17_dr25_koi,72.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6483.00,4.420,-0.2800,1.0780,1.1140,,q1_q17_dr25_stellar,290.401580,37.942009
2708885,K02907.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0010,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,1.146934644,0,0.4050,1.72470,2.562E+02,0.014751,1.56649,LS+MCMC,1.39,0.0204,85.14,1554.0,1382.04,4.780000,q1_q17_dr25_koi,19.70,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5423.00,4.502,-0.0400,0.8620,0.8620,,q1_q17_dr25_stellar,290.473110,37.906200
2710101,K04952.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,28.880086070,,,1.35000,,,,none,,,,,,,q1_q16_koi,,1,1,q1_q16_tce,,,,,,,,,,290.766390,37.916828
2710623,K04532.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,1.020878310,0,0.1480,2.42900,3.34E+01,0.005259,0.62180,LS+MCMC,0.64,0.0196,87.39,1903.0,3115.14,3.248000,q1_q17_dr25_koi,9.90,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5750.00,4.337,0.0400,1.1060,0.9680,,q1_q17_dr25_stellar,290.897830,37.972778
2711114,K06290.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---CENT_KIC_POS,1.429439352,0,1.2980,2.42400,3.3671E+03,0.363114,0.11211,LS+MCMC,54.36,0.0260,55.59,2079.0,4417.56,2.300000,q1_q17_dr25_koi,292.00,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6491.00,4.223,-0.2800,1.3710,1.1470,,q1_q17_dr25_stellar,291.014220,37.969711
2711123,K04953.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,PLANET_IN_STAR---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2.858879267,0,1.2620,2.37530,6.445E+02,0.289833,0.04913,LS+MCMC,515.07,0.0573,62.89,3638.0,41379.77,2.770000,q1_q17_dr25_koi,37.10,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4893.00,2.501,0.0700,16.2740,3.0630,,q1_q17_dr25_stellar,291.015290,37.967770
2711131,K07637.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,2.858899070,0,0.9360,1.46500,5.57E+01,0.008848,0.42762,LS+MCMC,0.73,0.0371,80.54,989.0,226.09,5.700000,q1_q17_dr25_koi,6.90,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4973.00,4.603,0.1400,0.7540,0.8480,,q1_q17_dr25_stellar,291.017270,37.975368
2711597,K04746.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,0.980416850,0,0.4460,0.91900,1.057E+02,0.009540,8.00673,LS+MCMC,0.75,0.0172,86.55,1388.0,880.50,7.410000,q1_q17_dr25_koi,8.80,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4861.00,4.572,-0.1600,0.7220,0.7100,,q1_q17_dr25_stellar,291.124540,37.986511
2712825,K08086.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.3160,1,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_DV,18.384953000,0,0.0120,5.92000,9.29E+01,0.008867,0.76899,LS+MCMC,1.36,0.1438,89.97,872.0,136.82,23.950000,q1_q17_dr25_koi,6.00,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6335.00,4.214,-0.1000,1.4010,1.1720,,q1_q17_dr25_stellar,291.388120,37.990219
2713018,K03235.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,66.713573000,0,0.4916,4.48700,6.39E+01,0.007559,4.23782,MCMC,0.98,0.3394,89.95,555.0,22.47,99.900000,q1_q16_koi,6.70,1,,,Mandel and Agol (2002 ApJ 580 171),,6745.00,4.361,-0.3600,1.1820,1.1740,,stellar_q1_q16,291.432500,37.936180
2713049,K00794.01,Kepler-683 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.539183147,0,0.2380,2.42820,3.821E+02,0.017724,1.46261,LS+MCMC,2.06,0.0355,88.28,1332.0,743.09,7.930000,q1_q17_dr25_koi,38.90,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5519.00,4.350,0.1400,1.0620,0.9210,,q1_q17_dr25_stellar,291.439970,37.905659
2715135,K01024.01,Kepler-753 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.747711909,0,0.5750,1.89230,8.201E+02,0.026906,4.41767,LS+MCMC,1.86,0.0540,88.33,641.0,40.07,19.760000,q1_q17_dr25_koi,51.70,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4252.00,4.640,-0.0600,0.6320,0.6370,,q1_q17_dr25_stellar,291.903260,37.902290
2715695,K03077.01,Kepler-1899 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_MEAS,4.095781990,0,0.7520,1.70400,4.055E+02,0.020221,2.29926,LS+MCMC,1.64,0.0457,86.60,851.0,124.30,12.680000,q1_q17_dr25_koi,11.90,2,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4791.00,4.577,0.0700,0.7420,0.7590,,q1_q17_dr25_stellar,292.033480,37.974548
